idCAS,label
50215,395.2
51796,455.25
56235,349.85
56553,710.65
56815,563.15
57067,423.20000000000016
57103,612.15
57114,631.15
57158,442.15
57556,460.35
60128,488.85
60297,307.75
60355,494.3
62533,457.4
64197,391.2
65850,523.2
66251,401.71
67630,355.45
67641,329.3
67663,334.35
67685,462.17
67710,511.15
67721,458.15
68122,425.95
71238,370.31
71363,390.805
71410,411.0
71432,353.25
71556,347.15
75252,422.65
75263,332.61
75274,363.25
75285,261.435
75296,308.09
75309,362.325
75310,306.15
75332,325.95
75343,330.44
75354,304.7000000000001
75365,324.15
75376,248.45
75456,232.775
75467,189.985
75503,276.65
75525,374.22
75569,308.125
75649,317.44
75650,355.55
75661,337.675
75683,263.55
75694,296.8
75718,243.35
75729,191.8
75730,145.1
75763,299.15
75774,330.75
75785,343.15
75796,339.5
75832,322.85
75843,386.15
75854,375.15
75898,347.15
75978,378.64
75989,436.65
76017,435.15
76039,467.15
76051,345.1
76062,385.07500000000016
76095,447.475
76120,365.75
76131,320.42
76142,275.44
76153,235.15
76164,195.025
76175,346.85
76197,236.45
76222,482.25
76846,633.15
77736,359.15
77747,395.15
77781,461.95
78104,439.825
78751,415.05
78762,363.775
78773,364.25
78784,301.1
78795,307.238
78819,341.15
78820,376.45
78831,380.955
78842,336.85
78864,341.26
78875,369.95
78900,391.575
78922,372.65
78933,352.71500000000015
79005,386.8
79016,360.2
79038,352.45
79049,379.15
79050,495.3
79094,414.1
79107,414.15
79118,462.5
79163,478.07
79209,330.04
79243,387.12
79276,397.95
79298,331.1550000000001
79301,363.15
79312,427.15
79345,419.25
79389,246.0
79414,433.75
79469,393.1
79470,280.5
79925,432.75
80488,565.15
80568,428.95
80626,373.55
83329,526.65
84651,650.0
84662,571.41
84742,613.25
85018,605.15
85449,558.04
86533,572.15
86737,570.25
86748,624.65
86895,579.2249999999998
87661,582.15
87854,536.85
88095,467.4
88697,488.15
88722,495.375
88733,519.15
88755,490.375
89725,496.15
89781,489.55
89838,506.05
89963,451.615
89985,485.19
90006,480.15
90028,470.15
90051,478.225
90119,554.25
90120,517.65
90153,561.16
91010,456.15
91167,480.1
91178,464.5
91203,491.13
91225,510.55
91576,514.25
91623,530.15
91634,520.15
91667,490.175
92513,512.02
92524,527.15
92820,612.1
93221,581.15
93550,490.85
93583,472.45000000000016
93890,485.57500000000016
93914,533.15
95136,455.55
95158,493.6
95205,547.35
95465,454.6
95476,417.55
95487,464.15
95498,432.35
95501,453.4
95512,481.99
95534,473.25
95545,530.15
95578,449.4
95636,442.5
95658,499.15
95681,489.0
95874,483.15
95921,458.8
95932,469.975
96140,336.35
96220,375.13
96333,353.35
96344,403.15
96377,344.97000000000014
96413,414.0
96479,352.94
96480,476.9
96491,521.35
96548,386.15
97541,526.65
97621,383.2
97858,420.65
97881,436.125
98000,443.3
98011,434.65
98066,442.25
98077,420.05
98088,375.19
98191,482.15
98511,465.85
98544,508.015
98555,491.05
98828,425.543
98839,438.675
98851,478.15
98862,475.25
98873,451.20000000000016
98884,470.725
98895,505.65
98953,483.71
99081,503.95
99627,476.24
99718,511.15
99821,443.85
99876,450.075
99898,500.65
99978,483.725
99990,511.85
100005,512.25
100072,417.15
100185,483.275
100414,409.31
100425,418.45
100447,452.3
100470,464.05
100505,437.15
100516,478.4
100527,452.15
100549,479.85
100618,469.05
100630,516.65
100663,426.95
100685,467.15
100710,420.15
100801,439.9
100845,449.62
101815,534.65
101848,531.955
102045,602.15
102250,488.75
102692,429.15
102761,531.4
103297,557.15
103300,579.55
103366,545.65
103651,432.3595
103695,478.65
103708,544.1
103731,443.5
103844,567.125
104461,506.15
104518,456.25
104541,530.65
104858,491.0
104938,449.7
104949,516.15
105055,456.89
105373,372.2
105431,469.65
105533,472.05
105544,393.75
105577,375.35
105588,399.65
105668,416.1
105679,483.15
106183,577.1
106309,460.975
106310,471.35
106321,480.75
106332,463.15
106354,420.75
106365,395.67
106387,456.95
106401,492.9
106423,411.5
106434,435.25
106445,475.05
106467,447.26
106478,505.45
106489,492.95
106490,473.65
106650,469.2
106707,423.15
106730,446.1
106887,336.65
106898,389.55
106934,404.65
106945,343.7
106956,343.15
106978,272.7
106989,266.85
106990,268.63
107006,281.4
107028,325.51
107039,340.65
107040,379.9825
107051,318.25
107062,356.65
107073,401.75
107084,375.55
107108,322.15
107120,370.31
107131,350.45
107153,390.97
107197,386.75
107211,470.55
107299,387.15
107313,304.9
107391,374.59
107404,377.65
107460,373.41
107835,333.42
107879,375.15
107926,436.15
108010,407.225
108032,403.315
108054,345.71
108087,353.75
108101,389.15
108189,357.15
108203,341.4550000000001
108214,361.815
108247,412.65
108316,325.6
108327,515.05
108372,469.0
108383,412.23
108394,475.25
108418,431.15
108429,506.4
108441,476.25
108463,551.8
108474,430.25
108485,417.17
108598,454.55
108678,437.82000000000005
108689,492.65
108690,490.55
108758,444.62
108838,441.15
108850,438.88
108861,429.1
108872,374.028
108883,383.76
108894,418.15
108907,404.865
108930,434.05
108941,428.7
108952,454.95
108985,442.45
108996,417.15
109057,391.15
109068,402.45
109217,439.15
109524,459.15
109604,374.7
109648,440.1
109659,374.6
109660,309.2240000000001
109671,303.25
109682,309.55
109693,351.58
109739,350.54999999999984
109740,390.75
109795,371.15
109875,315.45
109897,328.62
109922,308.87
109944,327.3
109977,403.15
109999,339.1
110009,304.51
110010,394.173
110021,357.305
110156,507.1
110190,390.25
110383,516.3499999999998
110394,515.35
110429,502.1
110430,424.15
110521,471.15
110532,401.89
110543,341.85
110565,427.05
110576,431.15
110587,376.15
110598,414.15
110623,376.15
110634,501.67800000000005
110656,511.1
110689,364.15
110714,358.20500000000015
110747,354.05
110816,427.1
110827,353.88
110838,356.15
110850,419.6
110861,388.48
110894,379.3
110918,401.9
110941,575.65
110963,411.65
111115,466.05
111137,446.07
111148,495.375
111251,430.0
111262,403.15
111273,430.45
111295,511.65
111319,425.75
111422,641.15
111433,363.26
111444,451.175
111466,518.15
111477,414.65
111659,398.75
111660,394.43
111671,398.15
111682,429.225
111706,449.0
111717,428.15
111784,421.65
111831,474.15
111842,423.87
111864,452.75
111875,468.15
111922,432.75
111966,435.15
112050,527.15
112061,464.3
112129,503.15
112141,483.15
112174,517.15
112276,553.625
112301,504.15
112312,479.15
112323,471.25
112367,462.15
112378,553.15
112403,489.43
112414,486.15
112447,545.15
112492,489.15
112538,532.5
112549,511.15
112607,580.35
112629,619.1
112630,619.1
112889,588.1
115117,267.0
115195,377.15
115219,355.27
115253,245.015
116143,196.775
116154,243.6
116541,416.15
118616,505.775
119368,495.45
119539,616.15
119619,579.25
119642,480.15
119653,515.05
120127,613.0999999999998
120514,596.625
120616,555.15
120729,526.65
120809,518.9
120923,403.7
120945,278.31
121437,341.75
121448,362.15
121697,466.70000000000016
121733,508.65
122394,578.65
122510,418.9
122963,551.0
123013,590.372
123079,492.05
123115,520.65
123193,416.7
123251,490.8
123295,500.15
123319,558.15
123386,321.22
123422,441.25
123513,404.55
123546,410.4
123626,440.35
123637,397.15
123660,439.75
123728,347.95
123751,359.65
123762,518.2
123864,399.15
123911,374.485
123966,452.15
124049,478.65
124061,581.9500000000003
124072,510.65
124094,411.1
124118,419.97
124129,475.75
124185,447.16
124196,458.15
124732,320.485
126330,559.65
126738,559.97
127184,394.25
127195,438.6
127913,438.95
131113,556.8
131533,627.4500000000003
131544,645.15
131555,602.85
132649,559.4
134327,573.5500000000002
135013,456.45
135193,559.1
135988,446.45
136607,522.8
138863,450.15
140114,487.6
140294,506.1
140885,372.65
141286,518.3
141322,420.55
